Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
114,Patrick Ewing*\ewingpa01,C,30,NYK,81,3003,20.8,0.546,0.005,0.359,7.3,28.4,18.2,9.2,1.3,3.6,12.9,29.7,,2.6,8.1,10.6,0.17,,-0.8,3,2.2,3.2
115,Duane Ferrell\ferredu01,SF,27,ATL,82,1736,13.7,0.527,0.052,0.325,6,6.3,6.1,11.4,1.7,0.6,11.5,21.4,,2.1,0.7,2.8,0.077,,-0.6,-1.8,-2.4,-0.2
116,Danny Ferry\ferryda01,PF,26,CLE,76,1461,14,0.563,0.179,0.246,6.6,14.9,10.9,13.2,1,2,14,18,,1.8,1.8,3.6,0.118,,-0.2,0.2,0,0.8
117,Vern Fleming\flemive01,PG,30,IND,75,1503,15.7,0.554,0.065,0.356,4.6,7.6,6.2,22.3,2.1,0.4,15.9,21.5,,1.9,0.9,2.9,0.091,,0.8,-1.4,-0.7,0.5
118,Sleepy Floyd\floydsl01,PG,32,HOU,52,867,12.1,0.493,0.184,0.334,1.9,8.9,5.6,22.2,1.9,0.4,16.3,21.3,,0.1,0.9,1,0.056,,-2.5,-1.2,-3.7,-0.4
119,Greg Foster\fostegr01,PF,24,TOT,43,298,11.6,0.484,0.033,0.175,11.6,19.8,15.6,10.4,0.5,2.9,16.2,21.5,,-0.1,0.2,0.2,0.025,,-4,-1.2,-5.2,-0.2
119,Greg Foster\fostegr01,PF,24,WSB,10,93,8.3,0.456,0,0.12,9.5,23.4,16.3,16.5,0,3.3,25.5,16.1,,-0.1,0.1,0,-0.018,,-5.8,0.6,-5.2,-0.1
119,Greg Foster\fostegr01,PF,24,ATL,33,205,13.1,0.491,0.042,0.189,12.5,18.1,15.2,7.6,0.7,2.8,13.5,24,,0,0.2,0.2,0.044,,-3.2,-2,-5.3,-0.2
120,Rick Fox\foxri01,SF,23,BOS,71,1082,14.7,0.534,0.061,0.266,5.8,10.8,8.3,14.9,2.9,1.2,15.4,20.1,,0.7,1.3,2.1,0.092,,-0.2,1.1,1,0.8
121,Kevin Gamble\gamblke01,SF,27,BOS,82,2541,15.1,0.562,0.153,0.164,2.1,8.8,5.5,12.8,1.7,0.9,7.7,18,,4.5,2.1,6.6,0.124,,1.8,0.1,1.9,2.5
122,Winston Garland\garlawi01,PG,28,HOU,66,1004,12.2,0.512,0.038,0.259,3.8,8.1,6.1,20.3,2,0.2,14.9,19.8,,0.7,1.1,1.8,0.084,,-2,-0.9,-2.9,-0.2
123,Chris Gatling\gatlich01,PF,25,GSW,70,1248,16.8,0.586,0.013,0.448,11.5,17.1,14.3,4.8,1.7,2.6,15.6,21.4,,1.8,1.3,3.1,0.12,,-0.6,-0.7,-1.3,0.2
124,Kenny Gattison\gattike01,PF,28,CHH,75,1475,12.5,0.554,0.008,0.44,8.3,17,12.9,6.1,1.6,2.1,12.3,14.6,,1.6,1.6,3.2,0.103,,-1.1,0.8,-0.3,0.6
125,Matt Geiger\geigema01,C,23,MIA,48,554,11.8,0.577,0.028,0.634,9.3,15.6,12.4,3.9,1.4,2.2,16.3,17.3,,0.6,0.6,1.2,0.101,,-2.2,-0.5,-2.7,-0.1
126,Tate George\georgta01,PG,24,NJN,48,380,7.9,0.419,0.037,0.178,2.6,5.2,3.9,22.4,1.3,0.5,17.6,19.5,,-0.4,0.3,-0.1,-0.013,,-5.1,-2.3,-7.4,-0.5
127,Kendall Gill\gillke01,SG,24,CHH,69,2430,14,0.503,0.06,0.281,5.6,9.3,7.5,15.8,1.9,0.8,13,22.6,,1.1,1.7,2.9,0.056,,0,-0.2,-0.2,1.1
128,Armen Gilliam\gilliar01,PF,28,PHI,80,1742,17.5,0.541,0.001,0.42,8.5,20.8,14.7,11,1,1.8,14.6,26.1,,1.2,1.6,2.8,0.077,,-1.8,-1.1,-2.9,-0.4
129,Gerald Glass\glassge01,SF,25,TOT,60,848,12.1,0.444,0.097,0.115,7.6,11.1,9.3,13.9,2,1.4,8.9,19.8,,0.1,0.8,0.9,0.053,,-1.9,0.3,-1.6,0.1
129,Gerald Glass\glassge01,SF,25,MIN,4,71,3.6,0.337,0.074,0.222,1.7,3.4,2.5,19.4,2.2,0,14.4,21.7,,-0.2,0,-0.2,-0.141,,-7.7,-4.1,-11.9,-0.2
129,Gerald Glass\glassge01,SF,25,DET,56,777,12.9,0.453,0.099,0.106,8.2,11.8,9.9,13.4,2,1.5,8.4,19.7,,0.3,0.8,1.2,0.071,,-1.3,0.7,-0.6,0.3
130,Mike Gminski\gminsmi01,C,33,CHH,34,251,14.1,0.532,0,0.12,15.3,20.8,18.2,3.9,0.2,2,11.2,16.2,,0.3,0.2,0.5,0.104,,-1.8,-2.2,-4,-0.1
131,Paul Graham\grahapa01,SG,25,ATL,80,1508,12.7,0.526,0.252,0.234,4.3,9.9,7,15.9,2.8,0.3,16.3,20.2,,0.7,1.2,1.9,0.06,,-0.5,-0.6,-1.1,0.4
132,Gary Grant\grantga01,PG,27,LAC,74,1624,11.7,0.478,0.088,0.155,1.8,7.7,4.7,28.4,3.2,0.4,20.2,16.2,,-0.1,1.8,1.6,0.049,,-2.3,-0.4,-2.7,-0.3
133,Greg Grant\grantgr01,PG,26,PHI,72,996,8.7,0.415,0.309,0.141,2.6,4.7,3.6,28.3,2.1,0.1,18.8,12.2,,-0.2,0.4,0.2,0.01,,-3.5,-2.8,-6.3,-1.1
134,Harvey Grant\grantha01,SF,27,WSB,72,2667,16.1,0.523,0.009,0.261,5.5,12,8.7,12.3,1.3,1,6.6,21.9,,3.6,1.4,5,0.09,,0.5,-0.9,-0.3,1.1
135,Horace Grant\grantho01,PF,27,CHI,77,2745,17.5,0.534,0.006,0.339,13.9,16.9,15.3,10.1,1.7,2.3,10.4,16.7,,5.4,3.7,9.1,0.159,,1.8,1.9,3.7,3.9
136,Jeff Grayer\grayeje01,SG,27,GSW,48,1025,12,0.512,0.04,0.385,7.7,9.4,8.6,9.6,1.5,0.5,11.6,18.6,,0.9,0.5,1.5,0.069,,-0.9,-1.2,-2.1,0
137,A.C. Green\greenac01,PF,29,LAL,82,2819,16.3,0.603,0.065,0.531,11.5,17.3,14.4,5.9,1.6,0.9,11.8,15,,6.1,2.6,8.6,0.147,,1.6,0.5,2,2.9
138,Litterial Green\greenli01,PG,22,ORL,52,626,11.6,0.489,0.051,0.485,2.1,3.9,3.1,27.2,1.8,0.4,14.9,19.4,,0.4,0.5,0.8,0.064,,-2.2,-2.6,-4.8,-0.4
139,Sean Green\greense01,SG,22,IND,13,81,17.5,0.546,0.182,0.073,5.5,6.7,6.1,17,1.2,0.8,13.7,34.4,,0,0,0,0.021,,1,-4.9,-3.9,0
140,Sidney Green\greensi02,PF,32,TOT,39,329,11.3,0.453,0.022,0.348,11.4,27.9,20,9.8,0.9,0.9,16.3,15.9,,0,0.5,0.4,0.065,,-3.9,0.1,-3.8,-0.1
140,Sidney Green\greensi02,PF,32,SAS,15,202,12.5,0.477,0,0.306,10.7,28.7,20.1,12.8,1.2,0.9,17.8,14.7,,0.1,0.3,0.4,0.091,,-2.9,1.6,-1.2,0
140,Sidney Green\greensi02,PF,32,CHH,24,127,9.3,0.425,0.05,0.4,12.5,26.6,19.9,5.1,0.4,0.9,14.5,17.9,,-0.1,0.1,0.1,0.024,,-5.4,-2.3,-7.8,-0.2
141,Tom Gugliotta\guglito01,PF,23,WSB,81,2795,14.6,0.472,0.119,0.248,8.7,23.1,15.7,16.6,2.4,0.8,15.5,22.6,,-1.6,3.2,1.6,0.028,,-1.3,1.5,0.2,1.5
142,Jay Guidinger\guidija01,C,23,CLE,32,215,9.6,0.386,0,0.455,14.5,19.4,17.1,10.2,2.1,2.8,13.2,15.7,,-0.1,0.4,0.3,0.067,,-3.7,2,-1.7,0
143,Tom Hammonds\hammoto01,PF,25,TOT,54,713,9.9,0.499,0.005,0.281,5.7,13.1,9.5,4.7,1.2,1,12,16.2,,0.1,0.7,0.8,0.055,,-3.7,-0.9,-4.6,-0.5
143,Tom Hammonds\hammoto01,PF,25,CHH,19,142,8.3,0.443,0,0.178,4,18.8,11.7,7.5,0,1.6,5.8,15,,0,0.1,0.1,0.038,,-4.7,-1.5,-6.2,-0.2
143,Tom Hammonds\hammoto01,PF,25,DEN,35,571,10.3,0.513,0.006,0.307,6.1,11.8,8.9,4,1.5,0.8,13.4,16.5,,0.1,0.6,0.7,0.059,,-3.4,-0.8,-4.2,-0.3
144,Tim Hardaway\hardati01,PG,26,GSW,66,2609,19.7,0.534,0.265,0.314,2.6,8.7,5.6,39.8,2.1,0.3,14.2,24.3,,5.9,1.6,7.5,0.138,,4.5,-1.7,2.8,3.2
145,Derek Harper\harpede01,SG,31,DAL,62,2108,15.9,0.522,0.274,0.337,2,4.6,3.2,25.7,1.8,0.5,11.2,23.5,,2.9,-0.2,2.7,0.062,,2.6,-3.5,-0.9,0.6
146,Ron Harper\harpero01,SG,29,LAC,80,2970,16.1,0.523,0.155,0.332,4.3,11.6,7.9,17,2.9,1.6,13.9,22.2,,2.3,3.7,6,0.097,,0.9,1.4,2.3,3.3
147,Scott Hastings\hastisc01,C,32,DEN,76,670,8.3,0.573,0.071,0.491,6.9,14.8,10.8,6.7,0.9,0.7,17.6,10,,0.6,0.7,1.3,0.091,,-2.8,0,-2.8,-0.1
148,Hersey Hawkins\hawkihe01,SG,26,PHI,81,2977,18.3,0.593,0.262,0.416,3.3,9.3,6.3,17.1,2.2,0.6,11.5,22.2,,6.7,1.9,8.5,0.138,,3.6,-0.8,2.8,3.6
149,Steve Henson\hensost01,PG,24,ATL,53,719,11.3,0.534,0.44,0.22,1.8,6.9,4.3,28.5,2.1,0.1,20.7,14.5,,0.8,0.4,1.1,0.076,,-1,-2.7,-3.7,-0.3
150,Carl Herrera\herreca01,PF,26,HOU,81,1800,13.1,0.58,0.005,0.396,9.9,18.2,14.3,4.9,1.3,1.2,15,15,,2.1,2.6,4.6,0.123,,-1.5,0.5,-1,0.4
151,Rod Higgins\higgiro01,SF,33,SAC,69,1425,12.5,0.52,0.275,0.313,5,10.3,7.5,11.8,1.7,1.3,10.3,17.5,,1.5,1,2.5,0.085,,-0.3,-0.6,-0.9,0.4
152,Sean Higgins\higgise01,SF,24,GSW,29,591,9.2,0.509,0.172,0.219,4.3,8.5,6.4,15.7,1.1,0.5,21.4,20.7,,-0.4,0.2,-0.1,-0.012,,-2.8,-1.9,-4.8,-0.4
153,Tyrone Hill\hillty01,C,24,GSW,74,2070,12.9,0.541,0.008,0.447,13.8,27,20.4,4.4,1,1.2,13.5,13.5,,2.6,2.3,4.9,0.112,,-1.2,0,-1.1,0.4
154,Donald Hodge\hodgedo01,C,23,DAL,79,1267,8.3,0.441,0,0.26,7.3,18.8,12.5,8.8,1.3,1.9,16.8,17.2,,-1.3,0.5,-0.9,-0.032,,-5.1,-0.4,-5.5,-1.1
155,Dave Hoppen\hoppeda01,C,28,NJN,2,10,9,0.532,0,2,10.9,32.9,21.8,0,0,0,0,7.9,,0,0,0,0.089,,-5.7,-4.8,-10.6,0
156,Jeff Hornacek\hornaje01,PG,29,PHI,79,2860,18.2,0.553,0.201,0.233,3.2,9.7,6.5,31.6,2.2,0.4,14,23.5,,4.5,1.8,6.3,0.106,,3.3,-1,2.3,3.1
157,Robert Horry\horryro01,SF,22,HOU,79,2330,12.1,0.52,0.069,0.293,5.8,12.8,9.5,11.9,1.7,2.2,16.8,17.5,,0.4,3.2,3.6,0.075,,-2,1.9,0,1.2
158,Byron Houston\houstby01,PF,23,GSW,79,1274,10.6,0.513,0.022,0.597,10.4,17.2,13.8,7.1,1.7,2.1,17.5,15.9,,0.5,1.3,1.8,0.068,,-2.4,0.7,-1.8,0.1
159,Brian Howard\howarbr01,SF,25,DAL,68,1295,9.7,0.482,0.017,0.227,5.1,13.4,8.8,7.8,2,1.7,13,16.5,,-0.2,0.5,0.3,0.011,,-3.4,-0.2,-3.7,-0.5
160,Stephen Howard\howarst01,SF,22,UTA,49,260,9.8,0.447,0,0.57,11.8,14.4,13.1,5.4,2.9,3,16.5,23,,-0.3,0.4,0.1,0.018,,-5,0.7,-4.3,-0.1
161,Jay Humphries\humphja01,SG,30,UTA,78,2034,10.5,0.482,0.114,0.197,2.3,5.6,4,22.2,2.5,0.3,15.6,17.9,,0,1.8,1.8,0.043,,-1.5,-0.4,-1.9,0
162,Byron Irvin\irvinby01,SG,26,WSB,4,45,9.5,0.533,0.056,0.333,4.9,5.1,5,7,1.1,0,16.2,23.3,,0,0,0,-0.028,,-4,-4.3,-8.3,-0.1
163,Mike Iuzzolino\iuzzomi01,PG,25,DAL,70,1769,12.7,0.561,0.301,0.312,1.7,7.3,4.3,27.4,1.3,0.2,19.2,15.5,,1.8,-0.3,1.5,0.041,,-0.4,-3.2,-3.6,-0.7
164,Jaren Jackson\jacksja01,SG,25,LAC,34,350,11.3,0.468,0.039,0.211,5.9,6.4,6.2,13.5,2.6,0.9,10.8,18.4,,0.1,0.3,0.4,0.061,,-2.2,-0.7,-2.9,-0.1
165,Jim Jackson\jacksji01,SF,22,DAL,28,938,11,0.451,0.157,0.197,4.4,10.1,7,23.1,2.1,0.8,18.5,27,,-1.8,0.2,-1.6,-0.081,,-1.9,-1.4,-3.3,-0.3
166,Mark Jackson\jacksma01,PG,27,LAC,82,3117,16.6,0.548,0.087,0.317,4.5,9.3,6.9,31.1,2.1,0.2,17,17.1,,5.3,2.7,7.9,0.122,,1.8,-0.1,1.7,2.9
167,Henry James\jameshe01,PF,27,TOT,10,88,17.1,0.537,0.255,0.51,8.6,5.3,7,1.9,1.6,0,10.1,32.4,,0.1,0,0.2,0.084,,-0.3,-7.2,-7.5,-0.1
167,Henry James\jameshe01,PF,27,SAC,8,79,17.4,0.558,0.222,0.444,8.1,5.9,7,2.1,1.8,0,11.5,31.4,,0.1,0,0.1,0.088,,-0.2,-6.4,-6.7,-0.1
167,Henry James\jameshe01,PF,27,UTA,2,9,14.6,0.405,0.5,1,13.1,0,6.3,0,0,0,0,41.3,,0,0,0,0.046,,-1,-14,-14.9,0
168,Keith Jennings\jennike01,PG,24,GSW,8,136,18.5,0.691,0.214,0.429,1.6,7.4,4.5,24.6,1.4,0,12.3,17.1,,0.5,0.1,0.6,0.205,,3.2,-3.4,-0.2,0.1
169,Avery Johnson\johnsav01,PG,27,SAS,75,2030,15.8,0.556,0.016,0.357,1.2,6.8,4.1,39.1,2.1,0.5,19.7,15.9,,3.3,1.9,5.2,0.122,,0.1,-1.9,-1.8,0.1
170,Buck Johnson\johnsbu01,SF,29,WSB,73,1287,10.7,0.521,0.007,0.313,6.7,10.4,8.5,10.1,1.4,0.9,13.2,17.5,,0.6,0.7,1.2,0.046,,-2.3,-1.1,-3.4,-0.4
171,Dave Johnson\johnsda01,SG,22,POR,42,356,8.1,0.449,0.094,0.396,5.4,9.5,7.4,5.3,1.1,0.2,13.8,23.4,,-0.4,0.3,-0.1,-0.018,,-5.7,-2.9,-8.6,-0.6
172,Eddie Johnson\johnsed03,SF,33,SEA,82,1869,17.1,0.533,0.057,0.259,7.6,9.4,8.5,11.5,1,0.1,10.8,27.9,,3.4,1.5,4.8,0.124,,0.8,-2.9,-2.1,-0.1
173,Frank Johnson\johnsfr01,PG,34,PHO,77,1122,10.8,0.481,0.038,0.244,4.2,7,5.6,21.7,2.6,0.4,18.8,15.6,,0.3,1.2,1.5,0.064,,-2.1,-0.2,-2.3,-0.1
174,Kevin Johnson\johnske02,PG,26,PHO,49,1643,18.1,0.576,0.014,0.488,2.1,4.9,3.5,32.7,2.5,0.7,18,21,,3.5,1.6,5.1,0.148,,1.4,-1.4,0.1,0.9
175,Larry Johnson\johnsla02,PF,23,CHH,82,3323,18.9,0.574,0.051,0.316,9.6,18,14,15.9,0.8,0.5,12.6,22.4,,7.1,2.5,9.6,0.139,,3.3,0.1,3.4,4.6
176,Charles Jones\jonesch01,C,35,WSB,67,1206,7.8,0.552,0.016,0.603,8,18.1,12.9,4.3,1.5,3.9,32.3,4.2,,0.3,1.3,1.6,0.063,,-4.1,3.4,-0.7,0.4
177,Michael Jordan*\jordami01,SG,29,CHI,78,3067,29.7,0.564,0.115,0.284,4.9,15.1,9.8,25.2,3.7,1.3,8.4,34.7,,12,5.2,17.2,0.27,,8.3,1.2,9.5,8.9
178,Thomas Jordan\jordath01,PF,24,PHI,4,106,6.9,0.454,0,0.415,5.1,14.3,9.7,4.4,1.4,2.8,19.8,24.1,,-0.3,0.1,-0.2,-0.1,,-8.1,-1.4,-9.5,-0.2
179,Adam Keefe\keefead01,PF,22,ATL,82,1549,13.6,0.564,0.003,0.63,11.8,19.5,15.5,7,1.8,0.7,17.2,15.5,,1.9,1.4,3.3,0.102,,-1.2,0.1,-1,0.4
180,Shawn Kemp\kempsh01,PF,23,SEA,78,2582,20.4,0.547,0.004,0.48,12.8,25.1,18.8,8.8,2.3,3.8,14.6,24.2,,4,5.1,9.1,0.169,,0.7,2.5,3.2,3.4
181,Tim Kempton\kemptti01,PF,29,PHO,30,167,8.6,0.454,0,0.646,8.2,17.6,13,14.7,1.2,1.4,20.6,19.2,,-0.1,0.2,0.1,0.019,,-4.6,0.1,-4.5,-0.1
182,Steve Kerr\kerrst01,SG-PG,27,TOT,52,481,9.4,0.505,0.213,0.197,1.2,8.9,5.3,20.4,1,0.1,16.9,14.3,,0.2,0.4,0.6,0.057,,-2.8,-1.7,-4.4,-0.3
182,Steve Kerr\kerrst01,PG,27,CLE,5,41,17.5,0.551,0.2,0.2,0,18.8,9.8,36.2,2.5,0,15.5,13.9,,0.1,0.1,0.1,0.168,,-0.5,-0.4,-0.9,0
182,Steve Kerr\kerrst01,SG,27,ORL,47,440,8.6,0.501,0.214,0.196,1.4,8,4.9,18.9,0.9,0.1,17,14.4,,0.1,0.3,0.4,0.047,,-3,-1.8,-4.7,-0.3
183,Jerome Kersey\kerseje01,SF,30,POR,65,1719,13.7,0.475,0.044,0.285,7.8,18.4,12.9,10.3,2.3,1.5,10.4,19.3,,0.6,2.8,3.4,0.094,,-1.8,1.9,0.1,0.9
184,Alec Kessler\kesslal01,PF,26,MIA,40,415,11.5,0.543,0.09,0.385,6.8,18.6,12.6,5.2,0.5,1.9,12.8,17.1,,0.4,0.4,0.8,0.088,,-2.9,-1.3,-4.2,-0.2
185,Bo Kimble\kimblbo01,SG,26,NYK,9,55,9.6,0.452,0.242,0.242,6.3,15.7,11.1,16.5,0.9,0,14.1,33.4,,-0.1,0.1,0,-0.025,,-3.2,-1.9,-5,0
186,Stan Kimbrough\kimbrst01,PG,26,SAC,3,15,8.2,0.417,0.333,0,0,0,0,9.3,3.2,0,0,16.3,,0,0,0,0.027,,-3.5,-4.4,-7.9,0
187,Bernard King*\kingbe01,SF,36,NJN,32,430,15.7,0.552,0.04,0.322,8.9,10.5,9.7,6.8,1.3,0.4,9.4,21.8,,0.7,0.4,1.2,0.134,,0,-1.9,-1.9,0
188,Rich King\kingri01,C,23,SEA,3,12,8.7,0.51,0,0.4,9.6,39.6,24.3,11.7,0,0,33.8,31.1,,0,0,0,-0.105,,-10.6,-2.2,-12.7,0
189,Stacey King\kingst01,C,26,CHI,76,1059,12.8,0.518,0.018,0.359,11.1,11.5,11.3,9.2,1.3,1.3,15.1,18.9,,0.9,1,1.9,0.088,,-1.4,-1,-2.4,-0.1
190,Greg Kite\kitegr01,C,31,ORL,64,640,5.3,0.471,0.012,0.286,12.4,21.1,17,2.1,1,1.1,27,8.7,,-0.2,0.9,0.6,0.047,,-4.6,0.5,-4.1,-0.3
191,Joe Kleine\kleinjo01,C,31,BOS,78,1129,9.6,0.439,0.022,0.217,11.5,23.1,17.4,4.4,0.8,0.9,11.2,12.7,,0.2,1.3,1.5,0.064,,-3.3,0,-3.3,-0.4
192,Negele Knight\knighne01,PG,25,PHO,52,888,8.9,0.444,0.022,0.271,3.6,4.4,4,21.9,1.2,0.3,17.1,19.9,,-0.4,0.5,0.1,0.007,,-3.8,-2.5,-6.3,-1
193,Bart Kofoed\kofoeba01,SG,28,BOS,7,41,14.9,0.444,0.077,1.077,0,2.7,1.4,30.5,2.5,1.5,13.5,23.5,,0,0,0,0.054,,-3.3,-3.7,-7,-0.1
194,Jon Koncak\koncajo01,C,29,ATL,78,1975,9.2,0.476,0.03,0.187,5.4,19.2,12,8.9,1.9,3.2,15.2,7.1,,0.8,2.2,3.1,0.074,,-2.8,3.8,1,1.5
195,Larry Krystkowiak\krystla01,PF,28,UTA,71,1362,11.7,0.524,0.002,0.346,6.4,16.6,11.7,7.1,1.5,0.6,11.2,17.4,,1.1,1.5,2.6,0.09,,-2,0.1,-2,0
196,Christian Laettner\laettch01,PF,23,MIN,81,2823,17.3,0.564,0.038,0.521,7.4,22.7,15.1,13.4,1.9,1.9,17.4,24.9,,2.2,2.8,5,0.085,,-0.3,0.6,0.3,1.6
197,Bill Laimbeer\laimbbi01,C,35,DET,79,1933,14.3,0.554,0.047,0.181,6,18.5,12,9.7,1.2,1.3,8.7,15.1,,3.3,2.1,5.4,0.133,,-0.6,1.4,0.8,1.4
198,Jerome Lane\laneje01,PF,26,CLE,21,149,18.1,0.47,0,0.37,19.3,21.4,20.4,16.7,4.1,1.2,10,20.8,,0.2,0.3,0.5,0.155,,1.5,2.7,4.2,0.2
199,Andrew Lang\langan01,C,26,PHI,73,1861,9.3,0.481,0.014,0.325,7.9,17.4,12.7,5.8,1.2,4.5,18.2,11.1,,-0.2,2,1.7,0.045,,-4,2.8,-1.2,0.4
200,Doug Lee\leedo01,SG,28,NJN,5,33,-0.2,0.357,0.429,0,0,6.6,3.3,19.8,0,1.9,30,12.7,,-0.1,0,0,-0.067,,-7.7,-2,-9.7,-0.1
201,Tim Legler\legleti01,SG,26,TOT,33,635,13.3,0.531,0.27,0.295,3.9,6.3,5,11.4,1.8,0.6,9.3,19.3,,0.8,0,0.8,0.059,,0.4,-2.6,-2.2,0
201,Tim Legler\legleti01,SG,26,UTA,3,5,4.9,0.333,0,0,0,22.1,11.4,0,0,0,0,25.8,,0,0,0,-0.111,,-12.8,-8.3,-21,0
201,Tim Legler\legleti01,SG,26,DAL,30,630,13.3,0.533,0.273,0.298,3.9,6.2,5,11.5,1.8,0.6,9.4,19.2,,0.8,0,0.8,0.061,,0.5,-2.6,-2.1,0
202,Jim Les\lesji01,PG,29,SAC,73,881,14.7,0.584,0.595,0.193,2.4,9.1,5.6,26.5,2.2,0.5,14.6,15.2,,1.7,0.6,2.3,0.127,,1.8,-2,-0.3,0.4
203,Reggie Lewis\lewisre01,SG,27,BOS,80,3144,17.4,0.529,0.043,0.267,3.2,9.2,6.3,14.3,1.9,1.5,7.8,23.6,,5.4,3,8.3,0.127,,1.9,0.5,2.4,3.5
204,Marcus Liberty\liberma01,SF,24,DEN,78,1585,12.5,0.456,0.095,0.252,8.7,13.7,11.2,9.7,1.9,0.8,10.3,19.7,,0.2,2,2.2,0.066,,-1.8,0,-1.9,0.1
205,Todd Lichti\lichtto01,SG,26,DEN,48,752,12.9,0.516,0.022,0.37,4.9,9.5,7.2,10.2,1.8,0.9,13.2,20,,0.4,0.8,1.2,0.078,,-2.2,-0.7,-2.9,-0.2
206,Alton Lister\listeal01,C,34,GSW,20,174,4.3,0.472,0,0.31,9.6,18.6,14.1,3.8,0,3.2,27.4,15.4,,-0.3,0.1,-0.2,-0.043,,-6.9,-0.8,-7.7,-0.2
207,Brad Lohaus\lohaubr01,PF,28,MIL,80,1766,13.3,0.55,0.375,0.164,3.8,14.3,9,10.8,1.3,2.7,12.4,18.2,,1.4,1.3,2.7,0.073,,-0.5,-0.3,-0.8,0.5
208,Grant Long\longgr01,PF,26,MIA,76,2728,14.7,0.532,0.031,0.403,8.1,15.9,11.9,10.5,1.9,0.8,11.8,18,,3.6,2.9,6.5,0.115,,0.5,1.3,1.7,2.5
209,Luc Longley\longllu01,C,24,MIN,55,1045,10.7,0.491,0,0.253,8.2,19.3,13.8,7.6,2.3,4.7,21.3,17.5,,-1.1,1.3,0.2,0.007,,-4.8,2.3,-2.5,-0.1
210,Kevin Lynch\lynchke01,SG,24,CHH,40,324,7.6,0.568,0.017,0.644,4.2,7.3,5.8,9.7,1.6,1.1,24.1,12.7,,0,0.2,0.2,0.031,,-3.2,-0.3,-3.6,-0.1
211,Sam Mack\macksa01,SF,22,SAS,40,267,13.7,0.495,0.186,0.492,8.1,12.3,10.3,8.5,2.6,1.2,13.3,27.3,,0,0.4,0.3,0.06,,-2,-1.5,-3.4,-0.1
212,Don MacLean\macledo01,PF,23,WSB,62,674,14,0.497,0.017,0.307,5.4,15.2,10.2,9.6,0.8,0.4,9.3,28.5,,0.1,0.3,0.4,0.03,,-3.2,-4.2,-7.4,-0.9
213,Mark Macon\maconma01,PG,23,DEN,48,1141,8.8,0.439,0.016,0.157,3,6.5,4.8,15.6,2.9,0.2,15,17.1,,-0.8,1.3,0.5,0.022,,-3.3,0.4,-2.9,-0.3
214,Rick Mahorn\mahorri01,PF,34,NJN,74,1077,10.3,0.554,0.014,0.514,9.4,18.9,14.1,4.2,0.9,1.8,18.1,12.5,,0.8,1.5,2.3,0.102,,-3,0.7,-2.3,-0.1
215,Dan Majerle\majerda01,SG,27,PHO,82,3199,15.4,0.573,0.4,0.238,4.3,8.9,6.7,13.4,2.1,0.6,9.9,17.3,,6.6,3.2,9.8,0.147,,3.5,0.5,4,4.9
216,Jeff Malone\malonje01,SG,31,UTA,79,2558,13.7,0.538,0.007,0.23,1.4,6.1,3.9,8.2,0.8,0.1,8.6,24.4,,2.4,1.2,3.6,0.068,,-1.1,-2.6,-3.6,-1.1
217,Karl Malone*\malonka01,PF,29,UTA,82,3099,26.2,0.612,0.014,0.579,8.6,24.6,16.9,16.9,2,1.8,11.7,28.4,,10.4,5,15.4,0.238,,5.4,2.2,7.6,7.6
218,Moses Malone*\malonmo01,C,37,MIL,11,104,18.7,0.449,0,0.738,24.2,26.9,25.6,9.6,0.5,5,15.2,27.1,,0,0.1,0.1,0.069,,-3.1,-0.9,-4,-0.1
219,Danny Manning\mannida01,PF,26,LAC,79,2761,19.6,0.565,0.022,0.351,7.8,13.1,10.4,11.7,1.9,2.3,12.6,27.2,,4.7,3.1,7.9,0.137,,2,0.1,2.1,2.9
220,Sarunas Marciulionis*\marcisa01,SF,28,GSW,30,836,20.4,0.618,0.046,0.649,5.3,7.6,6.5,19,2.9,0.1,15.3,24.3,,2.3,0.6,3,0.17,,3.2,-0.8,2.4,0.9
221,Anthony Mason\masonan01,PF,26,NYK,81,2482,12.9,0.549,0,0.464,10.7,17.8,14.3,10.1,0.9,0.5,15.3,15.6,,2.7,4.7,7.4,0.143,,-0.5,2.7,2.1,2.6
222,Marlon Maxey\maxeyma01,PF,23,MIN,43,520,15.8,0.578,0.006,0.414,15.4,22.5,19,3.9,1.1,2.2,16,20.3,,0.5,0.4,0.9,0.087,,-2,-2.5,-4.5,-0.3
223,Vernon Maxwell\maxweve01,SG,27,HOU,71,2251,13.4,0.512,0.421,0.266,1.6,9.1,5.6,19.6,1.9,0.2,12.7,21.5,,1.4,2.5,3.9,0.082,,0.6,-0.9,-0.2,1
224,Lee Mayberry\maybele01,PG,22,MIL,82,1503,11,0.524,0.293,0.181,2,7.1,4.5,25.4,2,0.3,17.3,14,,1.1,0.6,1.8,0.056,,-1.4,-2.2,-3.6,-0.6
225,Travis Mays\maystr01,PG,24,ATL,49,787,10.1,0.494,0.272,0.265,2.7,4.9,3.7,13.2,1.3,0.2,12.9,20.8,,0.1,0.2,0.3,0.02,,-2,-3.4,-5.3,-0.7
